CODIGO;CODBARRA1;CODBARRA2;CODBARRA3;CODAUXILI1;CODAUXILI2;DESCRICAO;DESCREDUZI;DESCDETA1;DESCDETA2;DESCDETA3;DESCDETA4;LOCALIZA;SUBGRUPO;GRUPO;DEPARTAMEN;MARCA;PRECOVENDA;MARGEM;ESTOQUE;ESTOQUEMIN;ESTOQUEIDE;ESTOQUEPEN;UNIDADE;PESO;SITUACAO;TIPO;DATAALT;AGRUPAMENT;FRACIONADO;CUSTOMEDIO;PERCOMIS;NAOCOMIS;FATORCONV;CST;ORIGEM;NCM;ICMSIN;ICMSINREV;ICMSININD;ICMSINPER1;ICMSINPER2;ICMS;ICMSCN;ICMSCR;ICMSINDU;ICMSPER1;ICMSPER2;PISCOF;ALIPI;CREDICMS;PPB;FABPROPRI;RECSTANT;GRADEPRINC;GRADE1;GRADE2
1168;11686;7,8966E+12;;;;FITA DUREX TRANSP. 12MM X 40M;FITA DUREX CORTE MANUA;;;;;;57;2;2;0;3;120;9;0;0;0;;0;A;N;;0;;0,72;0;;;41;0;39191000;1;1;1;0;0;1;1;1;1;0;0;1;0;0,061;0;;;0;0;0
1170;11709;7,8966E+12;;;;FITA PARA EMPAC. 45MTS MARROM QUALITAPE;FITA PARA EMPAC. QUALI;;;;;;57;2;2;0;4;75;44;5;0;0;;0;A;N;20130411;0;;1,934;0;;;;0;39191000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,183;0;;;0;0;0
1171;11716;7,8966E+12;;;;FITA PARA EMPAC. 45MTS TRANSP QUALITAPE;FITA PARA EMPAC. QUALI;;;;;;57;2;2;0;4;75;29;5;0;0;;0;A;N;20130411;0;;1,936;0;;;;0;39191000;1;1;1;0;0;4;4;7;7;0;0;1;0;0,217;0;;;0;0;0
1172;11723;;;;;FORMULARIO CONTINUO 1 VIA;FORMULARIO CONTINUO MA;;;;;;58;2;0;0;65;45;1;0;0;0;;0;A;N;;0;;45;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;5,4;0;;;0;0;0
1173;11730;;;;;FORMULARIO CONTINUO 1 VIA RAZAO;FORMULARIO CONTIUO MAX;;;;;;58;2;0;0;78;40;1;0;0;0;;0;A;N;;0;;56,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;6,828;0;;;0;0;0
1174;10011744;;;;;GIZ ESCOLAR COLORIDO MASTER;GIZ ESCOLAR COLORIDO MAST;;;;;;59;0;0;0;2;163,2;3;0;0;0;;0;A;N;;0;;0,76;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,091;0;;;0;0;0
1177;11778;;;;;GRAFITE 0,7 2B FABER CASTELL;GRAFITE 0,7 2B FABER;;;;;;61;2;0;0;1,5;81,8;26;0;0;0;;0;A;N;;0;;0,825;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,099;0;;;0;0;0
1180;10011805;;;;;GRAMPEADOR IMP. EAGLE 207 PEQUENO;GRAMPEADOR IMP. META;;;;;;62;2;2;0;10;50;0;0;0;0;;0;A;N;20140602;0;;5,873;0;;;;0;84729040;1;1;1;0;0;1;1;1;1;0;0;1;0;0,705;0;;;0;0;0
1182;10011829;;;;;GRAMPOS 26/6 COBREADO C/5000UND.;GRAMPOS 26/6 COBREADO C/5;;;;;;63;2;2;0;5;63,5;0;0;0;0;;0;A;N;20120721;0;;3,95;0;;;41;0;83052000;1;1;1;0;0;4;4;7;7;0;0;1;0;0;0;;;0;0;0
1183;10011836;;;;;GRAMPOS TRILHO ROMEU/JULIETA 80MM C;GRAMPOS TRILHO ROMEU/JULI;;;;;;63;0;0;0;0,15;85,9;2;0;0;0;;0;A;N;;0;;0,054;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,006;0;;;0;0;0
1184;10011843;;;;;IMPRESSOS CARNE GPS P/ REC.12X2VIAS;IMPRESSOS CARNE GPS P/ RE;;;;;;71;0;0;0;2,5;116,2;14;0;0;0;;0;A;N;;0;;0,925;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,111;0;;;0;0;0
1185;10011850;;;;;IMPRESSOS CURRICULUM VITAE SIMPLES;IMPRESSOS CURRICULUM VITA;;;;;;71;0;0;0;0,15;131,5;591;0;0;0;;0;A;N;;0;;0,043;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,005;0;;;0;0;0
1186;10011867;;;;;IMPRESSOS RECIBOS COMERCIAL C/CANHO;IMPRESSOS RECIBOS COMERCI;;;;;;71;0;0;0;3;92,3;6;0;0;0;;0;A;N;20140228;0;;0,735;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,088;0;;;0;0;0
1187;10011874;;;;;IMPRESSOS RECIBOS COMERCIAL S/COPIA;IMPRESSOS RECIBOS COMERCI;;;;;;71;0;0;0;3;115,1;3;0;0;0;;0;A;N;20140228;0;;1;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,12;0;;;0;0;0
1188;10011881;;;;;IMPRESSOS SOLICITACAO DE EMPREGO;IMPRESSOS SOLICITACAO DE;;;;;;71;0;0;0;0,15;167,4;940;0;0;0;;0;A;N;;0;;0,037;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,004;0;;;0;0;0
1189;10011898;;;;;IMPRESSOS TALOES NOTA NEUTRA 1/36 1;IMPRESSOS TALOES NOTA NEU;;;;;;71;0;0;0;0,8;102,5;11;0;0;0;;0;A;N;;0;;0,395;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,047;0;;;0;0;0
1190;10011904;;;;;IMPRESSOS TALOES NOTA PROMISSORIA 5;IMPRESSOS TALOES NOTA PRO;;;;;;71;0;0;0;1,5;103,7;27;0;0;0;;0;A;N;;0;;0,625;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,075;0;;;0;0;0
1191;10011911;7,89103E+12;;;;IMPRESSOS VALES C/CANHOTO 50FLS.;IMPRESSOS VALES C/CANHOTO;;;;;;71;2;2;0;4;103,4;18;0;0;0;;0;A;N;20150922;0;;1,949;0;;0;;0;48209000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,203;0;;;0;0;0
1201;10012017;;;;;LAPIS PRETO PLUG@DO GRAFITE B SORTI;LAPIS PRETO PLUG@DO GRAFI;;;;;;66;0;0;0;0,5;75,6;49;0;0;0;;0;A;N;;0;;0,256;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,031;0;;;0;0;0
1202;10012024;;;;;LAPIS PRETO REGENTE 6B;LAPIS PRETO REGENTE 6B;;;;;;66;0;0;0;0,6;71,4;6;0;0;0;;0;A;N;;0;;0,35;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,042;0;;;0;0;0
1203;10012031;;;;;LAPIS PRETO VOYAGE N.02;LAPIS PRETO VOYAGE N.02;;;;;;66;2;2;0;1;102,8;46;0;0;0;;0;A;N;20150206;0;;0,139;0;;;;0;96091000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,016;0;;;0;0;0
1209;10012093;;;;;LAPISEIRA SUNNIES 0,5MM;LAPISEIRA SUNNIES 0,5MM;;;;;;67;0;0;0;2;122,2;2;0;0;0;;0;A;N;;0;;0,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,108;0;;;0;0;0
1213;10012130;;;;;PALITOS PARA SORVETE;PALITOS PARA SORVETE;;;;;;70;0;0;0;1,15;64,3;0;0;0;0;;0;A;N;;0;;0,7;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,084;0;;;0;0;0
1215;12157;;;;;PAPEL ALMACO QUARICULADO;PAPEL ALMACO QUARICULA;;;;;;71;2;0;0;0,1;150;360;0;0;0;;0;A;N;;0;;0,039;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,005;0;;;0;0;0
1220;12201;;;;;PAPEL CARBONO HELIOS;PAPEL CARBONO;;;;;;71;2;0;0;0,6;100;153;0;0;0;;0;A;N;;0;;0,295;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,035;0;;;0;0;0
1225;12256;;;;;PAPEL CARTOLINA ESCOLAR;PAPEL CARTOLINA ESCOLA;;;;;;71;2;0;0;0,5;80;14;0;0;0;;0;A;N;;0;;0,198;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,024;0;;;0;0;0
1228;10012284;;;;;PAPEL CARTOLINA LAMINADO;PAPEL CARTOLINA LAMINADO;;;;;;71;0;0;0;1,2;81,8;17;0;0;0;;0;A;N;;0;;0,971;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,117;0;;;0;0;0
1229;10012291;;;;;PAPEL CELOFANE TRANSPARENTE;PAPEL CELOFANE TRANSPAREN;;;;;;71;0;0;0;0,35;76,8;34;0;0;0;;0;A;N;;0;;0,198;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,024;0;;;0;0;0
1236;10012369;;;;;PAPEL DE PRESENTE COUCHE;PAPEL DE PRESENTE COUCHE;;;;;;71;0;0;0;0,5;177,8;3;0;0;0;;0;A;N;;0;;0,18;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,022;0;;;0;0;0
1237;10012376;;;;;PAPEL DE SEDA 50X70 LISO;PAPEL DE SEDA 50X70 LISO;;;;;;71;0;0;0;0,2;185,7;176;0;0;0;;0;A;N;;0;;0,07;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,008;0;;;0;0;0
1238;12386;;;;;PAPEL DOBRADURA-ESPELHO;PAPEL DOBRADURA;;;;;;71;2;0;0;0,25;100;189;0;0;0;;0;A;N;;0;;0,122;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,015;0;;;0;0;0
1244;10012444;;;;;PAPEL LAMINADO PRATA;PAPEL LAMINADO PRATA;;;;;;71;0;0;0;0,5;117,4;25;0;0;0;;0;A;N;;0;;0,23;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,028;0;;;0;0;0
1246;10012468;;;;;PAPEL SULFITE 40 - 10 FOLHAS;PAPEL SULFITE 40 - 10 FOL;;;;;;71;0;0;0;1,2;141,9;25;0;0;0;;0;A;N;;0;;0,496;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,06;0;;;0;0;0
1250;12508;7,89E+12;;;;PAPEL SULFITE A4 100F CHAMEX CHAMEQUINHO;PAPEL SULFITE ESCOLAR;;;;;;71;2;2;0;4;40;69;0;0;0;;0;A;N;20140429;0;;2,481;0;;;41;0;48025610;2;2;2;0;0;6;6;6;6;0;0;1;0;0,009;0;;;0;0;0
1251;12515;7,89E+12;;;;PAPEL SULFITE A4 500F RINO;PAPEL SULFITE;;;;;;71;2;2;0;14,9;40;3;5;0;0;;0;A;N;20150203;0;;10,1;0;;;;0;48025610;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
1252;10012529;;;;;PAPEL VERGE A4 BRANCO;PAPEL VERGE A4 BRANCO;;;;;;71;0;0;0;12,5;58,2;1;0;0;0;;0;A;N;;0;;7,9;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,948;0;;;0;0;0
1264;12645;;;;;PASTA PLASTICA C/ABA ELAST. TRANSPA;PASTA PLASTICA C/ABA M;;;;;;72;2;0;0;1,5;50;1;0;0;0;;0;A;N;;0;;1,02;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,122;0;;;0;0;0
1265;12652;;;;;PASTA PLASTICA C/ABA ELAST. FUME;PASTA PLASTICA C/ABA M;;;;;;72;2;0;0;1,7;50;3;0;0;0;;0;A;N;;0;;1,14;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,137;0;;;0;0;0
1271;10012710;;;;;PASTA SUSPENSA MARMORIZADA S/ GRAMP;PASTA SUSPENSA MARMORIZAD;;;;;;72;0;0;0;1,6;65,5;48;0;0;0;;0;A;N;;0;;0,841;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,101;0;;;0;0;0
1272;10012727;;;;;PERCEVEJOS LATONADOS CXC/100UNID.;PERCEVEJOS LATONADOS CXC/;;;;;;73;0;0;0;1;83,8;19;0;0;0;;0;A;N;;0;;0,544;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,065;0;;;0;0;0
1273;10012734;;;;;PERFURADORES DE PAPEL CENTRAL C101;PERFURADORES DE PAPEL CEN;;;;;;73;0;0;0;5;50;1;0;0;0;;0;A;N;;0;;3,03;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,364;0;;;0;0;0
1274;12744;;;;;PILHA COMUM AA PANASONIC PEQUENA;PILHAS PEQUENA AA;;;;;;75;2;2;0;4;50;0;0;0;0;;0;A;N;20151116;0;;1,988;0;;0;;0;85061020;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
1275;10012758;;;;;PINCEL ATOMICO 1100 AZUL;PINCEL ATOMICO 1100 AZUL;;;;;;76;0;0;0;1,3;48,6;2;0;0;0;;0;A;N;;0;;0,875;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,105;0;;;0;0;0
1276;10012765;;;;;PINCEL ATOMICO 1100 PRETO;PINCEL ATOMICO 1100 PRETO;;;;;;76;0;0;0;1,3;48,6;10;0;0;0;;0;A;N;;0;;0,875;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,105;0;;;0;0;0
1279;10012796;;;;;PINCEL ATOMICO COLOR 850 VERDE;PINCEL ATOMICO COLOR 850;;;;;;76;0;0;0;1;50;8;0;0;0;;0;A;N;;0;;0,667;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,08;0;;;0;0;0
1280;10012802;;;;;PINCEL ATOMICO COLOR 850 VERMELHO;PINCEL ATOMICO COLOR 850;;;;;;76;0;0;0;1,2;50;6;0;0;0;;0;A;N;;0;;0,725;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,087;0;;;0;0;0
1283;10012833;;;;;PINCEL P/ PINTURA CHATO N 00;PINCEL P/ PINTURA CHATO N;;;;;;76;0;0;0;1;84,6;5;0;0;0;;0;A;N;;0;;0,542;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,065;0;;;0;0;0
1290;10012901;;;;;ENVELOPE PLASTICO PARA PASTA 20 X 33;PLASTICO PARA PASTA;;;;;;78;2;2;0;0,2;77;195;0;0;0;;0;A;N;20120721;0;;0,108;0;;;;0;39232990;1;1;1;0;0;4;4;7;7;0;0;1;0;0,013;0;;;0;0;0
1297;10012970;7,89729E+12;;;;REGUAS PLASTICAS CRISTAL 30 CM. EST;REGUAS PLASTICAS CRISTAL;;;;;;81;2;2;0;2;150;14;0;0;0;;0;A;N;20150922;0;;0,936;0;;0;;0;39261000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,097;0;;;0;0;0
1298;12980;;;;;SUPORTE PARA CPU CLONE;SUPORTE PARA CPU;;;;;;8;1;1;0;29,9;50;0;0;0;0;;0;A;N;20120109;0;;19,824;0;;;;0;84733099;2;2;2;0;0;6;6;6;6;0;0;1;0;2,379;0;;;0;0;0
1305;10013052;;;;;TINTA ACRILEX P/ TECIDO 37 ML AMARE;TINTA ACRILEX P/ TECIDO 3;;;;;;84;0;0;0;1,5;92,3;8;0;0;0;;0;A;N;;0;;0,78;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,094;0;;;0;0;0
1306;10013069;;;;;TINTA ACRILEX P/ TECIDO 37 ML AZUL;TINTA ACRILEX P/ TECIDO 3;;;;;;84;0;0;0;1,5;92,3;14;0;0;0;;0;A;N;;0;;1,41;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,169;0;;;0;0;0
1307;10013076;;;;;TINTA ACRILEX P/ TECIDO 37 ML VERME;TINTA ACRILEX P/ TECIDO 3;;;;;;84;0;0;0;1,5;92,3;6;0;0;0;;0;A;N;;0;;0,78;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,094;0;;;0;0;0
1312;10013120;;;;;TINTA P/ CARIMBOS 40ML. AZUL;TINTA P/ CARIMBOS 40ML. A;;;;;;84;0;0;0;1,9;66,4;11;0;0;0;;0;A;N;;0;;1,142;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,137;0;;;0;0;0
1313;10013137;;;;;TINTA P/ CARIMBOS 40ML. PRETA;TINTA P/ CARIMBOS 40ML. P;;;;;;84;0;0;0;1,9;66,4;3;0;0;0;;0;A;N;;0;;1,142;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,137;0;;;0;0;0
1314;10013144;;;;;TINTA P/ CARIMBOS 40ML. VERMELHA;TINTA P/ CARIMBOS 40ML. V;;;;;;84;0;0;0;1,9;66,4;11;0;0;0;;0;A;N;;0;;1,142;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,137;0;;;0;0;0
1317;10013175;;;;;TINTA REABASTECEDOR TR-37 AZUL 37ML;TINTA REABASTECEDOR TR-37;;;;;;84;0;0;0;2,9;50;10;0;0;0;;0;A;N;;0;;1,933;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,232;0;;;0;0;0
1318;10013182;;;;;TINTA REABASTECEDOR TR-37 PRETO 37M;TINTA REABASTECEDOR TR-37;;;;;;84;0;0;0;2,9;50;11;0;0;0;;0;A;N;;0;;1,933;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,232;0;;;0;0;0
1319;10013199;;;;;TINTA REABASTECEDOR TR-37 VERMELHO;TINTA REABASTECEDOR TR-37;;;;;;84;0;0;0;2,9;50;11;0;0;0;;0;A;N;;0;;1,933;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,232;0;;;0;0;0
1320;10013205;;;;;TRANSFERIDOR PLASTICO 180 GRAUS CHA;TRANSFERIDOR PLASTICO 180;;;;;;86;2;2;0;0,5;131,5;14;0;0;0;;0;A;N;;0;;0,216;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,026;0;;;0;0;0
1321;10013212;;;;;TRANSFERIDOR PLASTICO 360 GRAUS CHA;TRANSFERIDOR PLASTICO 360;;;;;;86;2;2;0;0,8;117,4;12;0;0;0;;0;A;N;;0;;0,368;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,044;0;;;0;0;0
1322;10013229;;;;;TRANSPARENCIA P/XEROX A-4 210MMX297;TRANSPARENCIA P/XEROX A-4;;;;;;86;0;0;0;0,7;75,4;80;0;0;0;;0;A;N;;0;;0,399;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,048;0;;;0;0;0
2000;20008;;;;;SERV. HORA TECNICA;HORA TECNICA;;;;;;88;3;3;0;40;0;41;0;0;0;;0;A;S;20150321;0;;0;50;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
2003;2004;;;;;XEROX;;;;;;;87;3;0;0;0,25;50;0;0;0;0;;0;A;N;;0;;0;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
2004;20046;;;;;XEROX COLORIDA;XEROX COLORIDA;;;;;;87;3;0;0;0,5;50;0;0;0;0;;0;A;N;;0;;0;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
2005;200042;;;;;SERV. FORMATACAO SEM BACKUP;FORMATACAO SIMPLES;;;;;;88;3;3;0;80;0;21;0;0;0;;0;A;S;20150901;0;;0;50;;;;0;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
154;1540;;;;;PLACA DE VIDEO PCI 128MB FX5200;VGA PCI 128MB;;;;;;22;1;1;0;175;40;0;0;0;0;;0;A;N;;0;;118,68;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
174;1748;;;;;CARTUCHO WP 14 RECARGA;RECARGA WP 614;;;;;;6;1;0;0;30;78;0;0;0;0;;0;A;N;;0;;14,235;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
176;1762;;;;;ESTOJO PARA CD SLIM TRANSP VIDEOLAR;BOX CD MIDIA;;;;;;8;1;1;0;1,4;50;0;0;0;0;;0;A;N;20111117;0;;0,685;0;;;;0;39231010;1;1;1;0;0;4;4;7;7;0;0;1;0;0,082;0;;;0;0;0
178;1786;;;;;IMPRESSAO PRETO;IMPRESSAO PRETO;;;;;;87;3;0;0;0,25;0;234;0;0;0;;0;A;N;;0;;0;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
190;1908;;;;;CARTUCHO WP 45 RECARGA;RECARGA WP 645;;;;;;6;1;0;0;30;78;0;0;0;0;;0;A;N;;0;;20;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;2,4;0;;;0;0;0
196;1960;;;;;CARTUCHO WP 56 RECARGA;RECARGA WP/HP 6656;;;;;;6;1;1;0;20;78,57;0;2;0;0;;0;A;N;;0;;12;0;;;41;0;84439923;1;1;1;0;0;1;1;1;1;0;0;1;0;1,44;0;;;0;0;0
197;1977;;;;;CARTUCHO WP 57 RECARGA;RECARGA WP/HP 6657;;;;;;6;1;1;0;25;87,5;0;0;0;0;;0;A;N;;0;;14;0;;;41;0;84439923;1;1;1;0;0;1;1;1;1;0;0;1;0;1,68;0;;;0;0;0
199;1991;;;;;CARTUCHO WP 27 RECARGA;RECARGA WP/HP 8727;;;;;;6;1;1;0;20;78,57;0;4;0;0;;0;A;N;;0;;12;0;;;41;0;84439923;1;1;1;0;0;1;1;1;1;0;0;1;0;0,24;0;;;0;0;0
200;1252002;;;;;CARTUCHO WP 28 RECARGA;RECARGA WP/HP 8728;;;;;;6;1;1;0;25;87,5;0;2;0;0;;0;A;N;;0;;14;0;;;41;0;84439923;1;1;1;0;0;1;1;1;1;0;0;1;0;0,672;0;;;0;0;0
208;2080;;;;;MEMORIA DDR  512MB 333/400;MEMORIA DDR 512;;;;;;4;1;0;0;65;40;0;4;0;0;;0;A;N;;0;;32,476;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
217;2172;;;;;GRAFITE DESART 2B 0,7MM;GRAFITE DESART 2B 0,7M;;;;;;61;1;0;0;1;30;24;0;0;0;;0;A;N;;0;;0,166;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,02;0;;;0;0;0
2183;7,89798E+12;;;;;CARTUCHO COMPATIVEL HP 49 MAXPRINT;CARTUCHO COMPATIVEL 649;;;;;;131;1;1;0;30;40;0;5;0;0;;0;A;N;20120430;0;;21,258;0;;;;2;84439922;2;2;2;0;0;6;6;6;6;0;0;1;0;1,175;0;;;0;0;0
2186;21869;;;;;CAPA DE MICRO/IMPRESSORA/GABINETE;CAPA DE MIRO;;;;;;8;1;1;0;12;50;0;1;0;0;;0;A;N;;0;;6,73;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,808;0;;;0;0;0
2190;21906;;;;;DRIVE 1.44 PRETO;DRIVE 1.44 PRETO;;;;;;11;1;0;0;20;50;5;5;0;0;;0;A;N;;0;;9,357;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;1,123;0;;;0;0;0
2191;21913;;;;;ALICATE DE CRIMPAR RJ45 NAZDA NZ-210N;ALICATE DE CRIMPAR BL;;;;;;8;1;1;0;29,9;35;3;1;0;0;;0;A;N;20150928;0;;13,684;0;;;;0;82032010;2;2;2;0;0;6;6;6;6;0;0;1;0;1,326;0;;;0;0;0
2193;21937;;;;;MICROFONE MULT. C/PEDESTAL BRANCO;MICROFONE;;;;;;21;1;1;0;10;50;0;3;0;0;;0;A;N;20140624;0;;2,223;0;;;;0;85183000;2;2;2;0;0;6;6;6;6;0;0;1;0;0,267;0;;;0;0;0
2194;21944;;;;;CAPA P/ CABO PLUG DE REDE;CAPA P/ PLUG;;;;;;8;1;1;0;0,5;50;91;100;0;0;;0;A;N;20120818;0;;0,097;0;;;;0;39269090;1;1;1;0;0;4;4;7;7;0;0;1;0;0,011;0;;;0;0;0
2195;21951;;;;;COOLER MICRO VENTILADOR  40X40X20;COOLER MICRO VENTILADO;;;;;;9;1;1;0;7;50;0;2;0;0;;0;A;N;;0;;4,355;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
2196;21968;;;;;CABO EXTENSOR SERIAL 9 PINOS DB9M/DB9F;CABO SERIAL;;;;;;7;1;1;0;7,5;100;0;0;0;0;;0;A;N;20111230;0;;3,749;0;;;;0;85444200;1;1;1;0;0;1;1;1;1;0;0;1;0;0,45;0;;;0;0;0
2199;21999;;;;;ADAPTADOR FONE QUADRUPLO;ADAPTADOR FONE;;;;;;93;1;1;0;3,5;50;0;10;0;0;;0;A;N;;0;;1,803;0;;;41;0;85177099;1;1;1;0;0;1;1;1;1;0;0;1;0;0,216;0;;;0;0;0
2200;22002;;;;;ADAPTADOR TEC PS2 X AT;ADAPTADOR PS2 X AT;;;;;;93;1;0;0;5;50;7;5;0;0;;0;A;N;;0;;2,2;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,264;0;;;0;0;0
2201;22019;;;;;ADAPTADOR TEC AT X PS2;ADAPTADOR TEC AT X PS2;;;;;;93;1;0;0;3;50;3;5;0;0;;0;A;N;;0;;1,707;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,205;0;;;0;0;0
2211;22118;;;;;FONTE ATX 200W CENTRIUM PX300RMG0140B2X;FONTE ATX GENERICA;;;;;;16;1;1;0;55;50;-1;8;0;1;;0;A;N;20140415;0;;32,324;0;;;;2;85044021;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
2219;22194;;;;;CABO IDE FLAT 80 VIAS;CABO IDE FLAT;;;;;;7;1;0;0;5;100;0;10;0;0;;0;A;N;;0;;0,02;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
2229;22293;;;;;FILTRO ADSL 2 SAIDAS TELMAX;FILTRO ADSL;;;;;;94;1;1;0;12;50;4;2;0;0;;0;A;N;20150429;0;;6,636;0;;;;0;85179099;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
2230;22309;;;;;DRIVE CD-ROM BRANCO;DRIVE CD ROM BRANCO;;;;;;11;1;0;0;30;40;1;0;0;0;;0;A;N;;0;;13;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;1,56;0;;;0;0;0
2232;22323;;;;;MEMORIA DDR  128MB 266/333/400;MEMORIA DDR 128;;;;;;4;1;0;0;30;40;0;0;0;0;;0;A;N;;0;;25,03;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0;0;;;0;0;0
2238;22385;;;;;DRIVE CD-ROM PRETO;DRIVE CD PRETO;;;;;;11;1;0;0;30;40;2;0;0;0;;0;A;N;;0;;13;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;1,56;0;;;0;0;0
2240;22408;;;;;TELEFONE SIEMENS EUROSET 3005;TELEFONE EUROSET;;;;;;8;1;1;0;59;40;0;0;0;0;;0;A;N;;0;;37,95;0;;;;0;85171891;2;2;2;0;0;6;6;6;6;0;0;1;0;0;0;;;0;0;0
2251;22514;;;;;COOLER PROC AMD 462 OMEGA;COOLER K7;;;;;;9;1;1;0;25;50;1;2;0;0;;0;A;N;20120609;0;;11,34;0;;;;2;84145990;1;1;1;0;0;4;4;7;7;0;0;1;0;1,361;0;;;0;0;0
2252;22521;;;;;LAPIS BORRACHA ECOLEREAL;LAPIS BORRACHA;;;;;;37;2;0;0;1;70;9;0;0;0;;0;A;N;;0;;0,467;0;;;;;;1;1;1;0;0;1;1;1;1;0;0;1;0;0,056;0;;;0;0;0
